quarter,year,day,start_of_year,start_of_monthj,start_of_quarter,date,start_of_week,day_of_week,month_name
2016-05-23 00:00:00.000,23,Monday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-24 00:00:00.000,24,Tuesday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-25 00:00:00.000,25,Wednesday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-26 00:00:00.000,26,Thursday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-27 00:00:00.000,27,Friday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-28 00:00:00.000,28,Saturday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-29 00:00:00.000,29,Sunday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-23 00:00:00.000
2016-05-30 00:00:00.000,30,Monday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-05-31 00:00:00.000,31,Tuesday,May,2,2016,2016-01-01 00:00:00.000,2016-05-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-06-01 00:00:00.000,1,Wednesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-06-02 00:00:00.000,2,Thursday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-06-03 00:00:00.000,3,Friday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-06-04 00:00:00.000,4,Saturday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-06-05 00:00:00.000,5,Sunday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-05-30 00:00:00.000
2016-06-06 00:00:00.000,6,Monday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-07 00:00:00.000,7,Tuesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-08 00:00:00.000,8,Wednesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-09 00:00:00.000,9,Thursday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-10 00:00:00.000,10,Friday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-11 00:00:00.000,11,Saturday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-12 00:00:00.000,12,Sunday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-06 00:00:00.000
2016-06-13 00:00:00.000,13,Monday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-14 00:00:00.000,14,Tuesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-15 00:00:00.000,15,Wednesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-16 00:00:00.000,16,Thursday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-17 00:00:00.000,17,Friday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-18 00:00:00.000,18,Saturday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-19 00:00:00.000,19,Sunday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-13 00:00:00.000
2016-06-20 00:00:00.000,20,Monday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-21 00:00:00.000,21,Tuesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-22 00:00:00.000,22,Wednesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-23 00:00:00.000,23,Thursday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-24 00:00:00.000,24,Friday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-25 00:00:00.000,25,Saturday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-26 00:00:00.000,26,Sunday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-20 00:00:00.000
2016-06-27 00:00:00.000,27,Monday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-27 00:00:00.000
2016-06-28 00:00:00.000,28,Tuesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-27 00:00:00.000
2016-06-29 00:00:00.000,29,Wednesday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-27 00:00:00.000
2016-06-30 00:00:00.000,30,Thursday,Jun,2,2016,2016-01-01 00:00:00.000,2016-06-01 00:00:00.000,2016-04-01 00:00:00.000,2016-06-27 00:00:00.000
2016-07-01 00:00:00.000,1,Friday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-06-27 00:00:00.000
2016-07-02 00:00:00.000,2,Saturday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-06-27 00:00:00.000
2016-07-03 00:00:00.000,3,Sunday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-06-27 00:00:00.000
2016-07-04 00:00:00.000,4,Monday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-05 00:00:00.000,5,Tuesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-06 00:00:00.000,6,Wednesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-07 00:00:00.000,7,Thursday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-08 00:00:00.000,8,Friday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-09 00:00:00.000,9,Saturday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-10 00:00:00.000,10,Sunday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-04 00:00:00.000
2016-07-11 00:00:00.000,11,Monday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-12 00:00:00.000,12,Tuesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-13 00:00:00.000,13,Wednesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-14 00:00:00.000,14,Thursday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-15 00:00:00.000,15,Friday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-16 00:00:00.000,16,Saturday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-17 00:00:00.000,17,Sunday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-11 00:00:00.000
2016-07-18 00:00:00.000,18,Monday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-19 00:00:00.000,19,Tuesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-20 00:00:00.000,20,Wednesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-21 00:00:00.000,21,Thursday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-22 00:00:00.000,22,Friday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-23 00:00:00.000,23,Saturday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-24 00:00:00.000,24,Sunday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-18 00:00:00.000
2016-07-25 00:00:00.000,25,Monday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-07-26 00:00:00.000,26,Tuesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-07-27 00:00:00.000,27,Wednesday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-07-28 00:00:00.000,28,Thursday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-07-29 00:00:00.000,29,Friday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-07-30 00:00:00.000,30,Saturday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-07-31 00:00:00.000,31,Sunday,Jul,3,2016,2016-01-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-01 00:00:00.000,2016-07-25 00:00:00.000
2016-08-01 00:00:00.000,1,Monday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-02 00:00:00.000,2,Tuesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-03 00:00:00.000,3,Wednesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-04 00:00:00.000,4,Thursday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-05 00:00:00.000,5,Friday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-06 00:00:00.000,6,Saturday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-07 00:00:00.000,7,Sunday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-01 00:00:00.000
2016-08-08 00:00:00.000,8,Monday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-09 00:00:00.000,9,Tuesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-10 00:00:00.000,10,Wednesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-11 00:00:00.000,11,Thursday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-12 00:00:00.000,12,Friday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-13 00:00:00.000,13,Saturday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-14 00:00:00.000,14,Sunday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-08 00:00:00.000
2016-08-15 00:00:00.000,15,Monday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-16 00:00:00.000,16,Tuesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-17 00:00:00.000,17,Wednesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-18 00:00:00.000,18,Thursday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-19 00:00:00.000,19,Friday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-20 00:00:00.000,20,Saturday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-21 00:00:00.000,21,Sunday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-15 00:00:00.000
2016-08-22 00:00:00.000,22,Monday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-23 00:00:00.000,23,Tuesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-24 00:00:00.000,24,Wednesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-25 00:00:00.000,25,Thursday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-26 00:00:00.000,26,Friday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-27 00:00:00.000,27,Saturday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-28 00:00:00.000,28,Sunday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-22 00:00:00.000
2016-08-29 00:00:00.000,29,Monday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-08-30 00:00:00.000,30,Tuesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-08-31 00:00:00.000,31,Wednesday,Aug,3,2016,2016-01-01 00:00:00.000,2016-08-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-09-01 00:00:00.000,1,Thursday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-09-02 00:00:00.000,2,Friday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-09-03 00:00:00.000,3,Saturday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-09-04 00:00:00.000,4,Sunday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-08-29 00:00:00.000
2016-09-05 00:00:00.000,5,Monday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-06 00:00:00.000,6,Tuesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-07 00:00:00.000,7,Wednesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-08 00:00:00.000,8,Thursday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-09 00:00:00.000,9,Friday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-10 00:00:00.000,10,Saturday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-11 00:00:00.000,11,Sunday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-05 00:00:00.000
2016-09-12 00:00:00.000,12,Monday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-13 00:00:00.000,13,Tuesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-14 00:00:00.000,14,Wednesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-15 00:00:00.000,15,Thursday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-16 00:00:00.000,16,Friday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-17 00:00:00.000,17,Saturday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-18 00:00:00.000,18,Sunday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-12 00:00:00.000
2016-09-19 00:00:00.000,19,Monday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-20 00:00:00.000,20,Tuesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-21 00:00:00.000,21,Wednesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-22 00:00:00.000,22,Thursday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-23 00:00:00.000,23,Friday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-24 00:00:00.000,24,Saturday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-25 00:00:00.000,25,Sunday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-19 00:00:00.000
2016-09-26 00:00:00.000,26,Monday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-26 00:00:00.000
2016-09-27 00:00:00.000,27,Tuesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-26 00:00:00.000
2016-09-28 00:00:00.000,28,Wednesday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-26 00:00:00.000
2016-09-29 00:00:00.000,29,Thursday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-26 00:00:00.000
2016-09-30 00:00:00.000,30,Friday,Sep,3,2016,2016-01-01 00:00:00.000,2016-09-01 00:00:00.000,2016-07-01 00:00:00.000,2016-09-26 00:00:00.000
2016-10-01 00:00:00.000,1,Saturday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-09-26 00:00:00.000
2016-10-02 00:00:00.000,2,Sunday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-09-26 00:00:00.000
2016-10-03 00:00:00.000,3,Monday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-04 00:00:00.000,4,Tuesday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-05 00:00:00.000,5,Wednesday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-06 00:00:00.000,6,Thursday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-07 00:00:00.000,7,Friday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-08 00:00:00.000,8,Saturday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-09 00:00:00.000,9,Sunday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-03 00:00:00.000
2016-10-10 00:00:00.000,10,Monday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-11 00:00:00.000,11,Tuesday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-12 00:00:00.000,12,Wednesday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-13 00:00:00.000,13,Thursday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-14 00:00:00.000,14,Friday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-15 00:00:00.000,15,Saturday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-16 00:00:00.000,16,Sunday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-10 00:00:00.000
2016-10-17 00:00:00.000,17,Monday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-17 00:00:00.000
2016-10-18 00:00:00.000,18,Tuesday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-17 00:00:00.000
2016-10-19 00:00:00.000,19,Wednesday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-17 00:00:00.000
2016-10-20 00:00:00.000,20,Thursday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-17 00:00:00.000
2016-10-21 00:00:00.000,21,Friday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-17 00:00:00.000
2016-10-22 00:00:00.000,22,Saturday,Oct,4,2016,2016-01-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-01 00:00:00.000,2016-10-17 00:00:00.000
